No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200, AVERAGE VALUE,Sampling Location,Zone,ELMENT,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Note
500,Wednesday,24-09-25,30940,36,SELME EID ,DPL,27-07-25,,,58.604,Fill,V01-D,V 153,LAYER - 16,2,,,APPROVED AS NOTED,DONE,3,EIDG,59,
501,Wednesday,24-09-25,30939,36,SELME EID ,DPL,27-07-25,,,61.26,Fill,V01-D,V 153,LAYER - 15,2,,,APPROVED AS NOTED,DONE,3,EIDG,59,
502,Wednesday,24-09-25,30938,36,SELME EID ,DPL,24-07-25,,,50.099,Fill,V01-D,V 153,LAYER - 14,2,,,APPROVED AS NOTED,DONE,3,EIDG,62,
503,Wednesday,24-09-25,30937,36,SELME EID ,DPL,22-07-25,,,51.63,Fill,V01-D,V 153,LAYER - 13,2,,,APPROVED AS NOTED,DONE,3,EIDG,64,
504,Wednesday,24-09-25,30936,36,SELME EID ,DPL,20-07-25,,,51.94,Fill,V01-D,V 153,LAYER - 12,2,,,APPROVED AS NOTED,DONE,3,EIDG,66,
505,Wednesday,24-09-25,30935,36,SELME EID ,DPL,20-07-25,,,54.86,Fill,V01-D,V 153,LAYER - 11,2,,,APPROVED AS NOTED,DONE,3,EIDG,66,
506,Saturday,27-09-25,30769,36,Ahmed Saeed El-Shenawy,DPL,21-09-25,,,48.735,Fill,V01-D,V 105,LAYER - 10,2,,,APPROVED AS NOTED,DONE,2,EIDG,6,
507,Saturday,27-09-25,30770,36,Ahmed Saeed El-Shenawy,DPL,24-09-25,,,54.92,Fill,V01-D,V 105,LAYER - 11,2,,,APPROVED AS NOTED,DONE,2,EIDG,3,
508,Saturday,27-09-25,30771,36,Ahmed Saeed El-Shenawy,DPL,30-08-25,,,52.24,Fill,V01-D,V 105,LAYER - 1,2,,,APPROVED AS NOTED,DONE,2,EIDG,28,
509,Sunday,28-09-25,30772,36,Ahmed Saeed El-Shenawy,SOIL,26-08-25,A-4,94.20%,,Bottom of excavation,V01-D,V 105,,1,Sieve analysis,,APPROVED AS NOTED,DONE,4,EIDG,33,
510,Sunday,28-09-25,30865,36,MOKHTAR EL-SHENAWY,SOIL,26-07-25,A-4,59.80%,,Bottom of excavation,V01-D,V 81,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,64,
511,Saturday,27-09-25,30773,36,Ahmed Saeed El-Shenawy,DPL,30-08-25,,,55.46,Fill,V01-D,V 105,LAYER - 2,2,,,APPROVED AS NOTED,DONE,2,EIDG,28,
512,Saturday,27-09-25,30774,36,Ahmed Saeed El-Shenawy,DPL,31-08-25,,,58.405,Fill,V01-D,V 105,LAYER - 3,2,,,APPROVED AS NOTED,DONE,2,EIDG,27,
513,Saturday,27-09-25,30775,36,Ahmed Saeed El-Shenawy,DPL,01-09-25,,,46.12,Fill,V01-D,V 105,LAYER - 4,2,,,APPROVED AS NOTED,DONE,2,EIDG,26,
514,Saturday,27-09-25,30776,36,Ahmed Saeed El-Shenawy,DPL,02-09-25,,,58.77,Fill,V01-D,V 105,LAYER - 5,2,,,APPROVED AS NOTED,DONE,2,EIDG,25,
515,Saturday,27-09-25,30777,36,Ahmed Saeed El-Shenawy,DPL,06-09-25,,,56.255,Fill,V01-D,V 105,LAYER - 6,2,,,APPROVED AS NOTED,DONE,2,EIDG,21,
516,Saturday,27-09-25,30778,36,Ahmed Saeed El-Shenawy,DPL,13-09-25,,,44.74,Fill,V01-D,V 105,LAYER - 7,2,,,APPROVED AS NOTED,DONE,2,EIDG,14,
517,Saturday,27-09-25,30779,36,Ahmed Saeed El-Shenawy,DPL,15-09-25,,,44.04,Fill,V01-D,V 105,LAYER - 8,2,,,APPROVED AS NOTED,DONE,2,EIDG,12,
518,Saturday,27-09-25,30780,36,Ahmed Saeed El-Shenawy,DPL,18-09-25,,,50.47,Fill,V01-D,V 105,LAYER - 9,2,,,APPROVED AS NOTED,DONE,2,EIDG,9,
519,Saturday,27-09-25,30649,36,Ahmed Saeed El-Shenawy,DPL,06-08-25,,,44.79,Fill,V01-D,V 62,,2,,,APPROVED AS NOTED,DONE,2,EIDG,52,
520,Saturday,27-09-25,30650,36,Ahmed Saeed El-Shenawy,DPL,07-08-25,,,46.51,Fill,V01-D,V 62,LAYER - 1,2,,,APPROVED AS NOTED,DONE,2,EIDG,51,
521,Saturday,27-09-25,30651,36,Ahmed Saeed El-Shenawy,DPL,07-08-25,,,46.02,Fill,V01-D,V 62,LAYER - 2,2,,,APPROVED AS NOTED,DONE,2,EIDG,51,
522,Saturday,27-09-25,30652,36,Ahmed Saeed El-Shenawy,DPL,08-08-25,,,48.015,Fill,V01-D,V 62,LAYER - 3,2,,,APPROVED AS NOTED,DONE,2,EIDG,50,
523,Saturday,27-09-25,30653,36,Ahmed Saeed El-Shenawy,DPL,09-08-25,,,59.63,Fill,V01-D,V 62,LAYER - 4,2,,,APPROVED AS NOTED,DONE,2,EIDG,49,
524,Saturday,27-09-25,30654,36,Ahmed Saeed El-Shenawy,DPL,10-08-25,,,57.415,Fill,V01-D,V 62,LAYER - 5,2,,,APPROVED AS NOTED,DONE,2,EIDG,48,
525,Saturday,27-09-25,30655,36,Ahmed Saeed El-Shenawy,DPL,11-08-25,,,53.34,Fill,V01-D,V 62,LAYER - 6,2,,,APPROVED AS NOTED,DONE,2,EIDG,47,
526,Sunday,28-09-25,30656,36,Ahmed Saeed El-Shenawy,SOIL,04-08-25,A-2-4,19.50%,,Bottom of excavation,V01-D,V 62,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,55,
527,Saturday,27-09-25,30657,36,MOKHTAR EL-SHENAWY,DPL,27-07-25,,,47.62,Fill,V01-D,V 79,LAYER - 1,3,,,APPROVED AS NOTED,DONE,2,EIDG,62,
528,Sunday,28-09-25,30658,36,MOKHTAR EL-SHENAWY,SOIL,26-07-25,A-4,39.80%,,Bottom of excavation,V01-D,V 79,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,64,
529,Friday,26-09-25,31196,36,El-Batal,DPL,21-07-25,,,55.93,Fill,V01-D,V 93,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,67,
530,Friday,26-09-25,31197,36,El-Batal,DPL,22-07-25,,,44.82,Fill,V01-D,V 93,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,66,
531,Friday,26-09-25,31198,36,El-Batal,DPL,02-08-25,,,52.617,Fill,V01-D,V 93,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,55,
532,Friday,26-09-25,31199,36,El-Batal,DPL,06-08-25,,,59.019,Fill,V01-D,V 93,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,51,
533,Friday,26-09-25,31200,36,El-Batal,DPL,08-08-25,,,56.75,Fill,V01-D,V 93,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,49,
534,Sunday,28-09-25,31201,36,El-Batal,SOIL,20-07-25,A-4,69.00%,,Bottom of excavation,V01-D,V 93,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,70,
535,Sunday,28-09-25,31222,36,Ahmed Saeed El-Shenawy,DPL,21-09-25,,,42.065,Fill,V01-D,V 106,LAYER - 10,2,,,APPROVED AS NOTED,DONE,3,EIDG,7,
536,Sunday,28-09-25,31223,36,Ahmed Saeed El-Shenawy,DPL,24-09-25,,,53.83,Fill,V01-D,V 106,LAYER - 11,2,,,APPROVED AS NOTED,DONE,3,EIDG,4,
537,Sunday,28-09-25,31224,36,Ahmed Saeed El-Shenawy,DPL,29-08-25,,,45.97,Fill,V01-D,V 106,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,30,
538,Sunday,28-09-25,31225,36,Ahmed Saeed El-Shenawy,DPL,30-08-25,,,54.4,Fill,V01-D,V 106,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,29,
539,Sunday,28-09-25,31226,36,Ahmed Saeed El-Shenawy,DPL,31-08-25,,,41.38,Fill,V01-D,V 106,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,28,
540,Sunday,28-09-25,31227,36,Ahmed Saeed El-Shenawy,DPL,01-09-25,,,56.19,Fill,V01-D,V 106,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,27,
541,Sunday,28-09-25,31228,36,Ahmed Saeed El-Shenawy,DPL,03-09-25,,,46.299,Fill,V01-D,V 106,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,25,
542,Sunday,28-09-25,31229,36,Ahmed Saeed El-Shenawy,DPL,06-09-25,,,60.8,Fill,V01-D,V 106,LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,22,
543,Sunday,28-09-25,31230,36,Ahmed Saeed El-Shenawy,DPL,13-09-25,,,60.5,Fill,V01-D,V 106,LAYER - 7,2,,,APPROVED AS NOTED,DONE,3,EIDG,15,
544,Sunday,28-09-25,31231,36,Ahmed Saeed El-Shenawy,DPL,15-09-25,,,46.59,Fill,V01-D,V 106,LAYER - 8,2,,,APPROVED AS NOTED,DONE,3,EIDG,13,
545,Sunday,28-09-25,31232,36,Ahmed Saeed El-Shenawy,DPL,18-09-25,,,63.64,Fill,V01-D,V 106,LAYER - 9,2,,,APPROVED AS NOTED,DONE,3,EIDG,10,
546,Sunday,28-09-25,31233,36,Ahmed Saeed El-Shenawy,SOIL,26-08-25,A-4,94.20%,,Bottom of excavation,V01-D,V 106,,1,Sieve analysis,,APPROVED AS NOTED,DONE,4,EIDG,33,
547,Sunday,28-09-25,31234,36,MOKHTAR EL-SHENAWY,DPL,11-09-25,,,45.112,Bottom of excavation,V01-D,V ( 128 -129 ),,2,,,APPROVED AS NOTED,DONE,3,EIDG,17,
548,Sunday,28-09-25,31235,36,MOKHTAR EL-SHENAWY,SOIL,10-09-25,A-2-4,25.60%,,Bottom of excavation,V01-D,V ( 128 -129 ),,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,18,
549,Sunday,28-09-25,31236,36,MOHAMED ABDELWAHAB,DPL,02-07-25,,,46.5,Fill,V01-D,V 142,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,88,
550,Sunday,28-09-25,31237,36,MOHAMED ABDELWAHAB,DPL,03-07-25,,,57.826,Fill,V01-D,V 142,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,87,
551,Sunday,28-09-25,31238,36,MOHAMED ABDELWAHAB,DPL,11-07-25,,,43.196,Fill,V01-D,V 142,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,79,
552,Sunday,28-09-25,31239,36,MOHAMED ABDELWAHAB,SOIL,01-07-25,A-4,68.60%,,Bottom of excavation,V01-D,V 142,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,89,
553,Thursday,25-09-25,31209,36,MOKHTAR EL-SHENAWY,DPL,20-08-25,,,64.86,Bottom of excavation,V01-D,V ( 122 -123 ),,1,,,APPROVED AS NOTED,DONE,3,EIDG,36,
554,Thursday,25-09-25,31210,36,MOKHTAR EL-SHENAWY,DPL,06-09-25,,,50.53,Fill,V01-D,V ( 122 -123 ),LAYER - 10,2,,,APPROVED AS NOTED,DONE,3,EIDG,19,
555,Thursday,25-09-25,31211,36,MOKHTAR EL-SHENAWY,DPL,22-09-25,,,46.73,Fill,V01-D,V ( 122 -123 ),LAYER - 11,2,,,APPROVED AS NOTED,DONE,3,EIDG,3,
556,Thursday,25-09-25,31212,36,MOKHTAR EL-SHENAWY,DPL,24-08-25,,,45.323,Fill,V01-D,V ( 122 -123 ),LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,32,
557,Thursday,25-09-25,31213,36,MOKHTAR EL-SHENAWY,DPL,25-08-25,,,52.925,Fill,V01-D,V ( 122 -123 ),LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,31,
558,Thursday,25-09-25,31214,36,MOKHTAR EL-SHENAWY,DPL,26-08-25,,,48.661,Fill,V01-D,V ( 122 -123 ),LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,30,
559,Thursday,25-09-25,31215,36,MOKHTAR EL-SHENAWY,DPL,31-08-25,,,57.49,Fill,V01-D,V ( 122 -123 ),LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,25,
560,Thursday,25-09-25,31216,36,MOKHTAR EL-SHENAWY,DPL,01-09-25,,,47.79,Fill,V01-D,V ( 122 -123 ),LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,24,
561,Thursday,25-09-25,31217,36,MOKHTAR EL-SHENAWY,DPL,01-09-25,,,54.89,Fill,V01-D,V ( 122 -123 ),LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,24,
562,Thursday,25-09-25,31218,36,MOKHTAR EL-SHENAWY,DPL,02-09-25,,,46.303,Fill,V01-D,V ( 122 -123 ),LAYER - 7,2,,,APPROVED AS NOTED,DONE,3,EIDG,23,
563,Thursday,25-09-25,31219,36,MOKHTAR EL-SHENAWY,DPL,03-09-25,,,58.403,Fill,V01-D,V ( 122 -123 ),LAYER - 8,2,,,APPROVED AS NOTED,DONE,3,EIDG,22,
564,Thursday,25-09-25,31220,36,MOKHTAR EL-SHENAWY,DPL,04-09-25,,,46.25,Fill,V01-D,V ( 122 -123 ),LAYER - 9,2,,,APPROVED AS NOTED,DONE,3,EIDG,21,
565,Sunday,28-09-25,31221,36,MOKHTAR EL-SHENAWY,SOIL,20-08-25,A-2-4,20.90%,,Bottom of excavation,V01-D,V ( 122 -123 ),,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,39,
566,Friday,26-09-25,31202,36,El-Batal,DPL,20-07-25,,,55.203,Fill,V01-D,V 90,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,68,
567,Friday,26-09-25,31203,36,El-Batal,DPL,21-07-25,,,44.135,Fill,V01-D,V 90,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,67,
568,Friday,26-09-25,31204,36,El-Batal,DPL,22-07-25,,,41.288,Fill,V01-D,V 90,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,66,
569,Friday,26-09-25,31205,36,El-Batal,DPL,02-08-25,,,54.923,Fill,V01-D,V 90,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,55,
570,Friday,26-09-25,31206,36,El-Batal,DPL,04-08-25,,,47.778,Fill,V01-D,V 90,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,53,
571,Friday,26-09-25,31207,36,El-Batal,DPL,06-08-25,,,49.016,Fill,V01-D,V 90,LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,51,
572,Sunday,28-09-25,31208,36,El-Batal,SOIL,20-07-25,A-4,44.20%,,Bottom of excavation,V01-D,V 90,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,70,
573,Thursday,25-09-25,31190,36,El-Batal,DPL,08-08-25,,,48.34,Fill,V01-D,V 92,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,48,
574,Thursday,25-09-25,31191,36,El-Batal,DPL,06-08-25,,,58.46,Fill,V01-D,V 92,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,50,
575,Thursday,25-09-25,31192,36,El-Batal,DPL,02-08-25,,,42.53,Fill,V01-D,V 92,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,54,
576,Thursday,25-09-25,31193,36,El-Batal,DPL,22-07-25,,,50.41,Fill,V01-D,V 92,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,65,
577,Thursday,25-09-25,31194,36,El-Batal,DPL,21-07-25,,,49.94,Fill,V01-D,V 92,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,66,
578,Sunday,28-09-25,31195,36,El-Batal,SOIL,20-07-25,A-4,66.40%,,Bottom of excavation,V01-D,V 92,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,70,
579,Sunday,28-09-25,31064,36,MOKHTAR EL-SHENAWY,DPL,03-09-25,,,59.35,Bottom of excavation,V01-D,V 166,,2,,,APPROVED AS NOTED,DONE,3,EIDG,25,
580,Sunday,28-09-25,31065,36,MOKHTAR EL-SHENAWY,DPL,22-09-25,,,44.183,Bottom of excavation,V01-D,V 166,LAYER - 10,2,,,APPROVED AS NOTED,DONE,3,EIDG,6,
581,Sunday,28-09-25,31066,36,MOKHTAR EL-SHENAWY,DPL,03-09-25,,,60.195,Fill,V01-D,V 166,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,25,
582,Sunday,28-09-25,31067,36,MOKHTAR EL-SHENAWY,DPL,04-09-25,,,46.86,Fill,V01-D,V 166,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,24,
583,Sunday,28-09-25,31068,36,MOKHTAR EL-SHENAWY,DPL,06-09-25,,,48.54,Fill,V01-D,V 166,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,22,
584,Sunday,28-09-25,31069,36,MOKHTAR EL-SHENAWY,DPL,09-09-25,,,44.901,Fill,V01-D,V 166,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,19,
585,Sunday,28-09-25,31070,36,MOKHTAR EL-SHENAWY,DPL,10-09-25,,,49.106,Fill,V01-D,V 166,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,18,
586,Sunday,28-09-25,31071,36,MOKHTAR EL-SHENAWY,DPL,14-09-25,,,53.58,Fill,V01-D,V 166,LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,14,
587,Sunday,28-09-25,31072,36,MOKHTAR EL-SHENAWY,DPL,15-09-25,,,43.23,Fill,V01-D,V 166,LAYER - 7,2,,,APPROVED AS NOTED,DONE,3,EIDG,13,
588,Sunday,28-09-25,31073,36,MOKHTAR EL-SHENAWY,DPL,17-09-25,,,59.48,Fill,V01-D,V 166,LAYER - 8,2,,,APPROVED AS NOTED,DONE,3,EIDG,11,
589,Sunday,28-09-25,31074,36,MOKHTAR EL-SHENAWY,DPL,20-09-25,,,55.12,Fill,V01-D,V 166,LAYER - 9,2,,,APPROVED AS NOTED,DONE,3,EIDG,8,
590,Sunday,28-09-25,31075,36,MOKHTAR EL-SHENAWY,SOIL,01-09-25,A-1-B,1.60%,,Bottom of excavation,V01-D,V 166,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,27,
591,Sunday,28-09-25,31240,36,Ahmed Saeed El-Shenawy,DPL,18-09-25,,,55.017,Fill,V01-D,V 108,LAYER - 10,2,,,APPROVED AS NOTED,DONE,3,EIDG,10,
592,Sunday,28-09-25,31241,36,Ahmed Saeed El-Shenawy,DPL,20-09-25,,,50.89,Fill,V01-D,V 108,LAYER - 11,2,,,APPROVED AS NOTED,DONE,3,EIDG,8,
593,Sunday,28-09-25,31242,36,Ahmed Saeed El-Shenawy,DPL,22-09-25,,,57.73,Fill,V01-D,V 108,LAYER - 12,2,,,APPROVED AS NOTED,DONE,3,EIDG,6,
594,Sunday,28-09-25,31243,36,Ahmed Saeed El-Shenawy,DPL,22-09-25,,,44.74,Fill,V01-D,V 108,LAYER - 13,2,,,APPROVED AS NOTED,DONE,3,EIDG,6,
595,Sunday,28-09-25,31244,36,Ahmed Saeed El-Shenawy,DPL,23-09-25,,,64.47,Fill,V01-D,V 108,LAYER - 14,2,,,APPROVED AS NOTED,DONE,3,EIDG,5,
596,Sunday,28-09-25,31245,36,Ahmed Saeed El-Shenawy,DPL,24-09-25,,,58.901,Fill,V01-D,V 108,LAYER - 15,2,,,APPROVED AS NOTED,DONE,3,EIDG,4,
597,Sunday,28-09-25,31246,36,Ahmed Saeed El-Shenawy,DPL,02-09-25,,,51.55,Fill,V01-D,V 108,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,26,
598,Sunday,28-09-25,31247,36,Ahmed Saeed El-Shenawy,DPL,05-09-25,,,58.54,Fill,V01-D,V 108,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,23,
599,Sunday,28-09-25,31248,36,Ahmed Saeed El-Shenawy,DPL,08-09-25,,,53.084,Fill,V01-D,V 108,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,20,
600,Sunday,28-09-25,31249,36,Ahmed Saeed El-Shenawy,DPL,09-09-25,,,51.204,Fill,V01-D,V 108,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,19,
601,Sunday,28-09-25,31250,36,Ahmed Saeed El-Shenawy,DPL,10-09-25,,,61.76,Fill,V01-D,V 108,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,18,
602,Sunday,28-09-25,31251,36,Ahmed Saeed El-Shenawy,DPL,11-09-25,,,66.086,Fill,V01-D,V 108,LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,17,
603,Sunday,28-09-25,31252,36,Ahmed Saeed El-Shenawy,DPL,15-09-25,,,59.37,Fill,V01-D,V 108,LAYER - 7,2,,,APPROVED AS NOTED,DONE,3,EIDG,13,
604,Sunday,28-09-25,31253,36,Ahmed Saeed El-Shenawy,DPL,16-09-25,,,45.78,Fill,V01-D,V 108,LAYER - 8,2,,,APPROVED AS NOTED,DONE,3,EIDG,12,
605,Sunday,28-09-25,31254,36,Ahmed Saeed El-Shenawy,DPL,17-09-25,,,60.73,Fill,V01-D,V 108,LAYER - 9,2,,,APPROVED AS NOTED,DONE,3,EIDG,11,
606,Sunday,28-09-25,31255,36,Ahmed Saeed El-Shenawy,SOIL,26-08-25,A-4,93.20%,,Bottom of excavation,V01-D,V 108,,1,Sieve analysis,,APPROVED AS NOTED,DONE,4,EIDG,33,
607,Wednesday,24-09-25,30930,36,Ahmed Saeed El-Shenawy,DPL,08-07-25,,,42.67,Bottom of excavation,V01-D,V 18,,2,,,APPROVED AS NOTED,DONE,3,EIDG,78,
608,Wednesday,24-09-25,30933,36,Ahmed Saeed El-Shenawy,SOIL,07-07-25,A-2-4,28.20%,,Bottom of excavation,V01-D,V 18,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,79,
609,Wednesday,24-09-25,30931,36,Ahmed Saeed El-Shenawy,DPL,13-07-25,,,55.97,Fill,V01-D,V 18,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,73,
610,Wednesday,24-09-25,30932,36,Ahmed Saeed El-Shenawy,DPL,15-07-25,,,53.47,Fill,V01-D,V 18,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,71,
611,Sunday,28-09-25,31256,36,Ahmed Saeed El-Shenawy,DPL,21-09-25,,,62.48,Fill,V01-D,V 107,LAYER - 10,2,,,APPROVED AS NOTED,DONE,3,EIDG,7,
612,Sunday,28-09-25,31257,36,Ahmed Saeed El-Shenawy,DPL,24-09-25,,,56.98,Fill,V01-D,V 107,LAYER - 11,2,,,APPROVED AS NOTED,DONE,3,EIDG,4,
613,Sunday,28-09-25,31258,36,Ahmed Saeed El-Shenawy,DPL,29-08-25,,,47.516,Fill,V01-D,V 107,LAYER - 1,2,,,APPROVED AS NOTED,DONE,3,EIDG,30,
614,Sunday,28-09-25,31259,36,Ahmed Saeed El-Shenawy,DPL,30-08-25,,,53.209,Fill,V01-D,V 107,LAYER - 2,2,,,APPROVED AS NOTED,DONE,3,EIDG,29,
615,Sunday,28-09-25,31260,36,Ahmed Saeed El-Shenawy,DPL,31-08-25,,,43.107,Fill,V01-D,V 107,LAYER - 3,2,,,APPROVED AS NOTED,DONE,3,EIDG,28,
616,Sunday,28-09-25,31251,36,Ahmed Saeed El-Shenawy,DPL,01-09-25,,,44.91,Fill,V01-D,V 107,LAYER - 4,2,,,APPROVED AS NOTED,DONE,3,EIDG,27,
617,Sunday,28-09-25,31252,36,Ahmed Saeed El-Shenawy,DPL,03-09-25,,,43.822,Fill,V01-D,V 107,LAYER - 5,2,,,APPROVED AS NOTED,DONE,3,EIDG,25,
618,Sunday,28-09-25,31253,36,Ahmed Saeed El-Shenawy,DPL,06-09-25,,,63.66,Fill,V01-D,V 107,LAYER - 6,2,,,APPROVED AS NOTED,DONE,3,EIDG,22,
619,Sunday,28-09-25,31254,36,Ahmed Saeed El-Shenawy,DPL,13-09-25,,,50.57,Fill,V01-D,V 107,LAYER - 7,2,,,APPROVED AS NOTED,DONE,3,EIDG,15,
620,Sunday,28-09-25,31255,36,Ahmed Saeed El-Shenawy,DPL,15-09-25,,,48.93,Fill,V01-D,V 107,LAYER - 8,2,,,APPROVED AS NOTED,DONE,3,EIDG,13,
621,Sunday,28-09-25,31256,36,Ahmed Saeed El-Shenawy,DPL,18-09-25,,,60.39,Fill,V01-D,V 107,LAYER - 9,2,,,APPROVED AS NOTED,DONE,3,EIDG,10,
622,Sunday,28-09-25,31257,36,Ahmed Saeed El-Shenawy,SOIL,26-08-25,A-4,94.20%,,Bottom of excavation,V01-D,V 107,,1,Sieve analysis,,APPROVED AS NOTED,DONE,4,EIDG,33,
623,Monday,29-09-25,31278,36,MOKHTAR EL-SHENAWY,DPL,04-08-25,,,48.168,Bottom of excavation,V01-D,BHL-5,LAYER - 0,6,,,APPROVED AS NOTED,DONE,3,EIDG,56,
624,Monday,29-09-25,31279,36,MOKHTAR EL-SHENAWY,DPL,11-06-25,,,50.728,Fill,V01-D,BHL-5,LAYER - 10,6,,,APPROVED AS NOTED,DONE,3,EIDG,110,
625,Monday,29-09-25,31280,36,MOKHTAR EL-SHENAWY,DPL,11-08-25,,,64.41,Fill,V01-D,BHL-5,LAYER - 11,6,,,APPROVED AS NOTED,DONE,3,EIDG,49,
626,Monday,29-09-25,31281,36,MOKHTAR EL-SHENAWY,DPL,05-08-25,,,46.738,Fill,V01-D,BHL-5,LAYER - 2,6,,,APPROVED AS NOTED,DONE,3,EIDG,55,
627,Monday,29-09-25,31282,36,MOKHTAR EL-SHENAWY,DPL,04-08-25,,,46.495,Fill,V01-D,BHL-5,LAYER - 1,6,,,APPROVED AS NOTED,DONE,3,EIDG,56,
628,Monday,29-09-25,31283,36,MOKHTAR EL-SHENAWY,DPL,12-08-25,,,55.536,Fill,V01-D,BHL-5,LAYER - 12,6,,,APPROVED AS NOTED,DONE,3,EIDG,48,
629,Monday,29-09-25,31284,36,MOKHTAR EL-SHENAWY,DPL,15-08-25,,,52.064,Fill,V01-D,BHL-5,LAYER - 13,6,,,APPROVED AS NOTED,DONE,3,EIDG,45,
630,Monday,29-09-25,31285,36,MOKHTAR EL-SHENAWY,DPL,05-08-25,,,60,Fill,V01-D,BHL-5,LAYER - 3,6,,,APPROVED AS NOTED,DONE,3,EIDG,55,
631,Monday,29-09-25,31286,36,MOKHTAR EL-SHENAWY,DPL,07-08-25,,,62.926,Fill,V01-D,BHL-5,LAYER - 5,6,,,APPROVED AS NOTED,DONE,3,EIDG,53,
632,Monday,29-09-25,31287,36,MOKHTAR EL-SHENAWY,DPL,06-08-25,,,47.526,Fill,V01-D,BHL-5,LAYER - 4,6,,,APPROVED AS NOTED,DONE,3,EIDG,54,
633,Monday,29-09-25,31288,36,MOKHTAR EL-SHENAWY,DPL,09-08-25,,,63.914,Fill,V01-D,BHL-5,LAYER - 8,6,,,APPROVED AS NOTED,DONE,3,EIDG,51,
634,Monday,29-09-25,31289,36,MOKHTAR EL-SHENAWY,DPL,08-08-25,,,63.971,Fill,V01-D,BHL-5,LAYER - 7,6,,,APPROVED AS NOTED,DONE,3,EIDG,52,
